Pavardė        Vardas        Galutinis (Med.)    
Pavarde8003    Vardas8003     7.20
Pavarde7323    Vardas7323     7.20
Pavarde5108    Vardas5108     7.20
Pavarde1774    Vardas1774     7.20
Pavarde7925    Vardas7925     7.20
Pavarde9393    Vardas9393     7.20
Pavarde8013    Vardas8013     7.20
Pavarde5249    Vardas5249     7.20
Pavarde1792    Vardas1792     7.20
Pavarde4117    Vardas4117     7.20
Pavarde2241    Vardas2241     7.20
Pavarde2360    Vardas2360     7.20
Pavarde4324    Vardas4324     7.20
Pavarde4344    Vardas4344     7.20
Pavarde3       Vardas3        7.20
Pavarde612     Vardas612      7.20
Pavarde7813    Vardas7813     7.20
Pavarde528     Vardas528      7.20
Pavarde62      Vardas62       7.20
Pavarde8011    Vardas8011     7.20
Pavarde5246    Vardas5246     7.20
Pavarde1783    Vardas1783     7.20
Pavarde1885    Vardas1885     7.20
Pavarde4147    Vardas4147     7.20
Pavarde8314    Vardas8314     7.20
Pavarde9473    Vardas9473     7.20
Pavarde2323    Vardas2323     7.20
Pavarde2175    Vardas2175     7.20
Pavarde1884    Vardas1884     7.20
Pavarde7759    Vardas7759     7.20
Pavarde15      Vardas15       7.20
Pavarde2101    Vardas2101     7.20
Pavarde4188    Vardas4188     7.20
Pavarde9405    Vardas9405     7.20
Pavarde667     Vardas667      7.20
Pavarde8324    Vardas8324     7.20
Pavarde7954    Vardas7954     7.20
Pavarde7971    Vardas7971     7.20
Pavarde9495    Vardas9495     7.20
Pavarde6006    Vardas6006     7.20
Pavarde2382    Vardas2382     7.20
Pavarde9431    Vardas9431     7.20
Pavarde4291    Vardas4291     7.20
Pavarde1826    Vardas1826     7.20
Pavarde6040    Vardas6040     7.20
Pavarde9947    Vardas9947     7.20
Pavarde1887    Vardas1887     7.20
Pavarde9946    Vardas9946     7.20
Pavarde9934    Vardas9934     7.20
Pavarde4306    Vardas4306     7.20
Pavarde2211    Vardas2211     7.20
Pavarde5833    Vardas5833     7.20
Pavarde5145    Vardas5145     7.20
Pavarde2115    Vardas2115     7.20
Pavarde5092    Vardas5092     7.20
Pavarde6053    Vardas6053     7.20
Pavarde2209    Vardas2209     7.20
Pavarde2142    Vardas2142     7.20
Pavarde1838    Vardas1838     7.20
Pavarde8286    Vardas8286     7.20
Pavarde5241    Vardas5241     7.20
Pavarde5123    Vardas5123     7.20
Pavarde611     Vardas611      7.20
Pavarde7886    Vardas7886     7.20
Pavarde7884    Vardas7884     7.20
Pavarde5991    Vardas5991     7.20
Pavarde6016    Vardas6016     7.20
Pavarde2038    Vardas2038     7.20
Pavarde9453    Vardas9453     7.20
Pavarde1932    Vardas1932     7.20
Pavarde8339    Vardas8339     7.20
Pavarde601     Vardas601      7.20
Pavarde5060    Vardas5060     7.20
Pavarde7877    Vardas7877     7.20
Pavarde2399    Vardas2399     7.20
Pavarde9608    Vardas9608     7.20
Pavarde3167    Vardas3167     7.20
Pavarde1337    Vardas1337     7.20
Pavarde865     Vardas865      7.20
Pavarde3152    Vardas3152     7.20
Pavarde3822    Vardas3822     7.20
Pavarde3828    Vardas3828     7.20
Pavarde6332    Vardas6332     7.20
Pavarde3113    Vardas3113     7.20
Pavarde3110    Vardas3110     7.20
Pavarde4482    Vardas4482     7.20
Pavarde7072    Vardas7072     7.20
Pavarde3845    Vardas3845     7.20
Pavarde7079    Vardas7079     7.20
Pavarde1364    Vardas1364     7.20
Pavarde7098    Vardas7098     7.20
Pavarde6308    Vardas6308     7.20
Pavarde259     Vardas259      7.20
Pavarde1376    Vardas1376     7.20
Pavarde6978    Vardas6978     7.20
Pavarde310     Vardas310      7.20
Pavarde3285    Vardas3285     7.20
Pavarde4694    Vardas4694     7.20
Pavarde8853    Vardas8853     7.20
Pavarde3237    Vardas3237     7.20
Pavarde6955    Vardas6955     7.20
Pavarde1304    Vardas1304     7.20
Pavarde287     Vardas287      7.20
Pavarde6371    Vardas6371     7.20
Pavarde1379    Vardas1379     7.20
Pavarde3212    Vardas3212     7.20
Pavarde6365    Vardas6365     7.20
Pavarde3794    Vardas3794     7.20
Pavarde6989    Vardas6989     7.20
Pavarde8826    Vardas8826     7.20
Pavarde8822    Vardas8822     7.20
Pavarde6360    Vardas6360     7.20
Pavarde3797    Vardas3797     7.20
Pavarde2961    Vardas2961     7.20
Pavarde8715    Vardas8715     7.20
Pavarde6264    Vardas6264     7.20
Pavarde1424    Vardas1424     7.20
Pavarde3920    Vardas3920     7.20
Pavarde792     Vardas792      7.20
Pavarde2977    Vardas2977     7.20
Pavarde784     Vardas784      7.20
Pavarde9297    Vardas9297     7.20
Pavarde776     Vardas776      7.20
Pavarde3909    Vardas3909     7.20
Pavarde3931    Vardas3931     7.20
Pavarde7250    Vardas7250     7.20
Pavarde2954    Vardas2954     7.20
Pavarde4439    Vardas4439     7.20
Pavarde7256    Vardas7256     7.20
Pavarde4821    Vardas4821     7.20
Pavarde769     Vardas769      7.20
Pavarde8666    Vardas8666     7.20
Pavarde7142    Vardas7142     7.20
Pavarde7114    Vardas7114     7.20
Pavarde7121    Vardas7121     7.20
Pavarde4773    Vardas4773     7.20
Pavarde8750    Vardas8750     7.20
Pavarde7132    Vardas7132     7.20
Pavarde826     Vardas826      7.20
Pavarde3060    Vardas3060     7.20
Pavarde4794    Vardas4794     7.20
Pavarde5719    Vardas5719     7.20
Pavarde251     Vardas251      7.20
Pavarde7148    Vardas7148     7.20
Pavarde810     Vardas810      7.20
Pavarde7167    Vardas7167     7.20
Pavarde1411    Vardas1411     7.20
Pavarde7183    Vardas7183     7.20
Pavarde4455    Vardas4455     7.20
Pavarde7185    Vardas7185     7.20
Pavarde9024    Vardas9024     7.20
Pavarde9058    Vardas9058     7.20
Pavarde4586    Vardas4586     7.20
Pavarde3638    Vardas3638     7.20
Pavarde3644    Vardas3644     7.20
Pavarde3491    Vardas3491     7.20
Pavarde1053    Vardas1053     7.20
Pavarde4534    Vardas4534     7.20
Pavarde6671    Vardas6671     7.20
Pavarde6678    Vardas6678     7.20
Pavarde6639    Vardas6639     7.20
Pavarde358     Vardas358      7.20
Pavarde956     Vardas956      7.20
Pavarde5681    Vardas5681     7.20
Pavarde6700    Vardas6700     7.20
Pavarde1079    Vardas1079     7.20
Pavarde3685    Vardas3685     7.20
Pavarde4527    Vardas4527     7.20
Pavarde9136    Vardas9136     7.20
Pavarde9078    Vardas9078     7.20
Pavarde6555    Vardas6555     7.20
Pavarde3603    Vardas3603     7.20
Pavarde6564    Vardas6564     7.20
Pavarde6545    Vardas6545     7.20
Pavarde6586    Vardas6586     7.20
Pavarde6596    Vardas6596     7.20
Pavarde378     Vardas378      7.20
Pavarde3622    Vardas3622     7.20
Pavarde3552    Vardas3552     7.20
Pavarde5691    Vardas5691     7.20
Pavarde6615    Vardas6615     7.20
Pavarde5644    Vardas5644     7.20
Pavarde1019    Vardas1019     7.20
Pavarde6622    Vardas6622     7.20
Pavarde1022    Vardas1022     7.20
Pavarde6627    Vardas6627     7.20
Pavarde965     Vardas965      7.20
Pavarde374     Vardas374      7.20
Pavarde1230    Vardas1230     7.20
Pavarde3369    Vardas3369     7.20
Pavarde4514    Vardas4514     7.20
Pavarde9715    Vardas9715     7.20
Pavarde6440    Vardas6440     7.20
Pavarde6843    Vardas6843     7.20
Pavarde1213    Vardas1213     7.20
Pavarde8913    Vardas8913     7.20
Pavarde3328    Vardas3328     7.20
Pavarde8906    Vardas8906     7.20
Pavarde3721    Vardas3721     7.20
Pavarde3300    Vardas3300     7.20
Pavarde3752    Vardas3752     7.20
Pavarde8876    Vardas8876     7.20
Pavarde1264    Vardas1264     7.20
Pavarde6908    Vardas6908     7.20
Pavarde3759    Vardas3759     7.20
Pavarde6911    Vardas6911     7.20
Pavarde6915    Vardas6915     7.20
Pavarde3703    Vardas3703     7.20
Pavarde6739    Vardas6739     7.20
Pavarde6745    Vardas6745     7.20
Pavarde9690    Vardas9690     7.20
Pavarde1121    Vardas1121     7.20
Pavarde8983    Vardas8983     7.20
Pavarde5692    Vardas5692     7.20
Pavarde8978    Vardas8978     7.20
Pavarde3701    Vardas3701     7.20
Pavarde5818    Vardas5818     7.20
Pavarde6466    Vardas6466     7.20
Pavarde6761    Vardas6761     7.20
Pavarde5597    Vardas5597     7.20
Pavarde3409    Vardas3409     7.20
Pavarde6769    Vardas6769     7.20
Pavarde3407    Vardas3407     7.20
Pavarde4636    Vardas4636     7.20
Pavarde5577    Vardas5577     7.20
Pavarde5347    Vardas5347     7.20
Pavarde9366    Vardas9366     7.20
Pavarde1628    Vardas1628     7.20
Pavarde1708    Vardas1708     7.20
Pavarde8450    Vardas8450     7.20
Pavarde2515    Vardas2515     7.20
Pavarde1620    Vardas1620     7.20
Pavarde1617    Vardas1617     7.20
Pavarde9900    Vardas9900     7.20
Pavarde9573    Vardas9573     7.20
Pavarde6089    Vardas6089     7.20
Pavarde4090    Vardas4090     7.20
Pavarde2703    Vardas2703     7.20
Pavarde8424    Vardas8424     7.20
Pavarde7473    Vardas7473     7.20
Pavarde7472    Vardas7472     7.20
Pavarde162     Vardas162      7.20
Pavarde177     Vardas177      7.20
Pavarde1600    Vardas1600     7.20
Pavarde7656    Vardas7656     7.20
Pavarde5021    Vardas5021     7.20
Pavarde9844    Vardas9844     7.20
Pavarde2735    Vardas2735     7.20
Pavarde1588    Vardas1588     7.20
Pavarde204     Vardas204      7.20
Pavarde4101    Vardas4101     7.20
Pavarde2479    Vardas2479     7.20
Pavarde5386    Vardas5386     7.20
Pavarde5812    Vardas5812     7.20
Pavarde8597    Vardas8597     7.20
Pavarde7383    Vardas7383     7.20
Pavarde9869    Vardas9869     7.20
Pavarde9357    Vardas9357     7.20
Pavarde1680    Vardas1680     7.20
Pavarde4050    Vardas4050     7.20
Pavarde4925    Vardas4925     7.20
Pavarde7542    Vardas7542     7.20
Pavarde7540    Vardas7540     7.20
Pavarde5802    Vardas5802     7.20
Pavarde2598    Vardas2598     7.20
Pavarde9568    Vardas9568     7.20
Pavarde4043    Vardas4043     7.20
Pavarde4057    Vardas4057     7.20
Pavarde4041    Vardas4041     7.20
Pavarde2579    Vardas2579     7.20
Pavarde9565    Vardas9565     7.20
Pavarde1699    Vardas1699     7.20
Pavarde2737    Vardas2737     7.20
Pavarde7584    Vardas7584     7.20
Pavarde6138    Vardas6138     7.20
Pavarde1658    Vardas1658     7.20
Pavarde4400    Vardas4400     7.20
Pavarde5306    Vardas5306     7.20
Pavarde2565    Vardas2565     7.20
Pavarde9882    Vardas9882     7.20
Pavarde1650    Vardas1650     7.20
Pavarde132     Vardas132      7.20
Pavarde9349    Vardas9349     7.20
Pavarde4955    Vardas4955     7.20
Pavarde8459    Vardas8459     7.20
Pavarde2663    Vardas2663     7.20
Pavarde7501    Vardas7501     7.20
Pavarde2890    Vardas2890     7.20
Pavarde1543    Vardas1543     7.20
Pavarde4849    Vardas4849     7.20
Pavarde6206    Vardas6206     7.20
Pavarde2458    Vardas2458     7.20
Pavarde9315    Vardas9315     7.20
Pavarde467     Vardas467      7.20
Pavarde4424    Vardas4424     7.20
Pavarde1531    Vardas1531     7.20
Pavarde4847    Vardas4847     7.20
Pavarde2857    Vardas2857     7.20
Pavarde7319    Vardas7319     7.20
Pavarde7692    Vardas7692     7.20
Pavarde4836    Vardas4836     7.20
Pavarde7315    Vardas7315     7.20
Pavarde1554    Vardas1554     7.20
Pavarde3957    Vardas3957     7.20
Pavarde5031    Vardas5031     7.20
Pavarde7296    Vardas7296     7.20
Pavarde9807    Vardas9807     7.20
Pavarde6068    Vardas6068     7.20
Pavarde2448    Vardas2448     7.20
Pavarde7702    Vardas7702     7.20
Pavarde5414    Vardas5414     7.20
Pavarde1488    Vardas1488     7.20
Pavarde6233    Vardas6233     7.20
Pavarde4382    Vardas4382     7.20
Pavarde4379    Vardas4379     7.20
Pavarde5256    Vardas5256     7.20
Pavarde4435    Vardas4435     7.20
Pavarde9384    Vardas9384     7.20
Pavarde9585    Vardas9585     7.20
Pavarde5389    Vardas5389     7.20
Pavarde8612    Vardas8612     7.20
Pavarde4108    Vardas4108     7.20
Pavarde7360    Vardas7360     7.20
Pavarde681     Vardas681      7.20
Pavarde7372    Vardas7372     7.20
Pavarde9820    Vardas9820     7.20
Pavarde3985    Vardas3985     7.20
Pavarde2467    Vardas2467     7.20
Pavarde8411    Vardas8411     7.20
Pavarde7350    Vardas7350     7.20
Pavarde7349    Vardas7349     7.20
Pavarde6073    Vardas6073     7.20
Pavarde8414    Vardas8414     7.40
Pavarde1028    Vardas1028     7.40
Pavarde9693    Vardas9693     7.40
Pavarde9111    Vardas9111     7.40
Pavarde1481    Vardas1481     7.40
Pavarde9931    Vardas9931     7.40
Pavarde8093    Vardas8093     7.40
Pavarde1751    Vardas1751     7.40
Pavarde971     Vardas971      7.40
Pavarde349     Vardas349      7.40
Pavarde112     Vardas112      7.40
Pavarde9521    Vardas9521     7.40
Pavarde102     Vardas102      7.40
Pavarde9151    Vardas9151     7.40
Pavarde9359    Vardas9359     7.40
Pavarde9121    Vardas9121     7.40
Pavarde9932    Vardas9932     7.40
Pavarde2008    Vardas2008     7.40
Pavarde2047    Vardas2047     7.40
Pavarde479     Vardas479      7.40
Pavarde557     Vardas557      7.40
Pavarde9647    Vardas9647     7.40
Pavarde357     Vardas357      7.40
Pavarde1753    Vardas1753     7.40
Pavarde76      Vardas76       7.40
Pavarde1807    Vardas1807     7.40
Pavarde9376    Vardas9376     7.40
Pavarde126     Vardas126      7.40
Pavarde8353    Vardas8353     7.40
Pavarde1720    Vardas1720     7.40
Pavarde9401    Vardas9401     7.40
Pavarde9077    Vardas9077     7.40
Pavarde2031    Vardas2031     7.40
Pavarde2014    Vardas2014     7.40
Pavarde8402    Vardas8402     7.40
Pavarde9114    Vardas9114     7.40
Pavarde395     Vardas395      7.40
Pavarde9065    Vardas9065     7.40
Pavarde5137    Vardas5137     7.40
Pavarde9383    Vardas9383     7.40
Pavarde834     Vardas834      7.40
Pavarde8240    Vardas8240     7.40
Pavarde617     Vardas617      7.40
Pavarde1395    Vardas1395     7.40
Pavarde1549    Vardas1549     7.40
Pavarde1385    Vardas1385     7.40
Pavarde8763    Vardas8763     7.40
Pavarde635     Vardas635      7.40
Pavarde1551    Vardas1551     7.40
Pavarde1913    Vardas1913     7.40
Pavarde8231    Vardas8231     7.40
Pavarde1403    Vardas1403     7.40
Pavarde8775    Vardas8775     7.40
Pavarde846     Vardas846      7.40
Pavarde8582    Vardas8582     7.40
Pavarde1581    Vardas1581     7.40
Pavarde850     Vardas850      7.40
Pavarde447     Vardas447      7.40
Pavarde9230    Vardas9230     7.40
Pavarde1349    Vardas1349     7.40
Pavarde8216    Vardas8216     7.40
Pavarde1450    Vardas1450     7.40
Pavarde1898    Vardas1898     7.40
Pavarde9804    Vardas9804     7.40
Pavarde1460    Vardas1460     7.40
Pavarde51      Vardas51       7.40
Pavarde50      Vardas50       7.40
Pavarde8261    Vardas8261     7.40
Pavarde9544    Vardas9544     7.40
Pavarde8653    Vardas8653     7.40
Pavarde495     Vardas495      7.40
Pavarde440     Vardas440      7.40
Pavarde9307    Vardas9307     7.40
Pavarde9948    Vardas9948     7.40
Pavarde9593    Vardas9593     7.40
Pavarde8704    Vardas8704     7.40
Pavarde9309    Vardas9309     7.40
Pavarde795     Vardas795      7.40
Pavarde808     Vardas808      7.40
Pavarde9319    Vardas9319     7.40
Pavarde9587    Vardas9587     7.40
Pavarde1263    Vardas1263     7.40
Pavarde9189    Vardas9189     7.40
Pavarde1967    Vardas1967     7.40
Pavarde8311    Vardas8311     7.40
Pavarde8186    Vardas8186     7.40
Pavarde9353    Vardas9353     7.40
Pavarde9468    Vardas9468     7.40
Pavarde8501    Vardas8501     7.40
Pavarde8871    Vardas8871     7.40
Pavarde515     Vardas515      7.40
Pavarde1665    Vardas1665     7.40
Pavarde8854    Vardas8854     7.40
Pavarde1993    Vardas1993     7.40
Pavarde8879    Vardas8879     7.40
Pavarde8162    Vardas8162     7.40
Pavarde9727    Vardas9727     7.40
Pavarde904     Vardas904      7.40
Pavarde9173    Vardas9173     7.40
Pavarde1233    Vardas1233     7.40
Pavarde1830    Vardas1830     7.40
Pavarde920     Vardas920      7.40
Pavarde1623    Vardas1623     7.40
Pavarde9215    Vardas9215     7.40
Pavarde266     Vardas266      7.40
Pavarde8551    Vardas8551     7.40
Pavarde8211    Vardas8211     7.40
Pavarde9531    Vardas9531     7.40
Pavarde1606    Vardas1606     7.40
Pavarde1616    Vardas1616     7.40
Pavarde277     Vardas277      7.40
Pavarde8831    Vardas8831     7.40
Pavarde1209    Vardas1209     7.40
Pavarde65      Vardas65       7.40
Pavarde1949    Vardas1949     7.40
Pavarde658     Vardas658      7.40
Pavarde8838    Vardas8838     7.40
Pavarde8839    Vardas8839     7.40
Pavarde877     Vardas877      7.40
Pavarde1957    Vardas1957     7.40
Pavarde885     Vardas885      7.40
Pavarde8526    Vardas8526     7.40
Pavarde2971    Vardas2971     7.40
Pavarde7106    Vardas7106     7.40
Pavarde7160    Vardas7160     7.40
Pavarde7161    Vardas7161     7.40
Pavarde7174    Vardas7174     7.40
Pavarde7188    Vardas7188     7.40
Pavarde7191    Vardas7191     7.40
Pavarde7207    Vardas7207     7.40
Pavarde2988    Vardas2988     7.40
Pavarde7221    Vardas7221     7.40
Pavarde3074    Vardas3074     7.40
Pavarde7244    Vardas7244     7.40
Pavarde2936    Vardas2936     7.40
Pavarde2912    Vardas2912     7.40
Pavarde7303    Vardas7303     7.40
Pavarde7313    Vardas7313     7.40
Pavarde7343    Vardas7343     7.40
Pavarde2832    Vardas2832     7.40
Pavarde2826    Vardas2826     7.40
Pavarde7357    Vardas7357     7.40
Pavarde3338    Vardas3338     7.40
Pavarde6714    Vardas6714     7.40
Pavarde6730    Vardas6730     7.40
Pavarde6732    Vardas6732     7.40
Pavarde6733    Vardas6733     7.40
Pavarde6756    Vardas6756     7.40
Pavarde6770    Vardas6770     7.40
Pavarde6782    Vardas6782     7.40
Pavarde6810    Vardas6810     7.40
Pavarde3353    Vardas3353     7.40
Pavarde7362    Vardas7362     7.40
Pavarde3326    Vardas3326     7.40
Pavarde3307    Vardas3307     7.40
Pavarde3294    Vardas3294     7.40
Pavarde6916    Vardas6916     7.40
Pavarde6977    Vardas6977     7.40
Pavarde6980    Vardas6980     7.40
Pavarde3121    Vardas3121     7.40
Pavarde3115    Vardas3115     7.40
Pavarde3085    Vardas3085     7.40
Pavarde2413    Vardas2413     7.40
Pavarde2486    Vardas2486     7.40
Pavarde2485    Vardas2485     7.40
Pavarde7665    Vardas7665     7.40
Pavarde7675    Vardas7675     7.40
Pavarde7716    Vardas7716     7.40
Pavarde7719    Vardas7719     7.40
Pavarde7721    Vardas7721     7.40
Pavarde7732    Vardas7732     7.40
Pavarde7735    Vardas7735     7.40
Pavarde2505    Vardas2505     7.40
Pavarde2395    Vardas2395     7.40
Pavarde7783    Vardas7783     7.40
Pavarde7784    Vardas7784     7.40
Pavarde2374    Vardas2374     7.40
Pavarde2373    Vardas2373     7.40
Pavarde7807    Vardas7807     7.40
Pavarde7831    Vardas7831     7.40
Pavarde2320    Vardas2320     7.40
Pavarde7870    Vardas7870     7.40
Pavarde2682    Vardas2682     7.40
Pavarde2799    Vardas2799     7.40
Pavarde2785    Vardas2785     7.40
Pavarde7411    Vardas7411     7.40
Pavarde2744    Vardas2744     7.40
Pavarde2740    Vardas2740     7.40
Pavarde2729    Vardas2729     7.40
Pavarde7460    Vardas7460     7.40
Pavarde7468    Vardas7468     7.40
Pavarde7474    Vardas7474     7.40
Pavarde6697    Vardas6697     7.40
Pavarde2678    Vardas2678     7.40
Pavarde7510    Vardas7510     7.40
Pavarde2646    Vardas2646     7.40
Pavarde7526    Vardas7526     7.40
Pavarde7563    Vardas7563     7.40
Pavarde2572    Vardas2572     7.40
Pavarde7585    Vardas7585     7.40
Pavarde7619    Vardas7619     7.40
Pavarde5908    Vardas5908     7.40
Pavarde4573    Vardas4573     7.40
Pavarde4566    Vardas4566     7.40
Pavarde4539    Vardas4539     7.40
Pavarde5684    Vardas5684     7.40
Pavarde5695    Vardas5695     7.40
Pavarde5725    Vardas5725     7.40
Pavarde5776    Vardas5776     7.40
Pavarde5786    Vardas5786     7.40
Pavarde4345    Vardas4345     7.40
